mass,tof (us),Combined
0,0.203,0
0,0.2032,9.51E-07
0,0.2034,0
0,0.2036,0
0,0.2038,9.51E-07
0,0.204,4.76E-07
0,0.2042,1.43E-06
0,0.2044,4.76E-07
0,0.2046,0
0,0.2048,9.51E-07
0,0.205,0
0,0.2052,9.51E-07
0,0.2054,0
0,0.2056,0
0,0.2058,9.51E-07
0,0.206,9.51E-07
0,0.2062,0
0,0.2064,9.51E-07
0,0.2066,4.76E-07
0,0.2068,9.51E-07
0,0.207,4.76E-07
0,0.2072,0
0,0.2074,0
0,0.2076,9.51E-07
0,0.2078,0
0,0.208,1.43E-06
0,0.2082,1.43E-06
0,0.2084,4.76E-07
0,0.2086,4.76E-07
0,0.2088,9.51E-07
0,0.209,4.76E-07
0,0.2092,1.43E-06
0,0.2094,9.51E-07
0,0.2096,4.76E-07
0,0.2098,4.76E-07
0,0.21,0
0,0.2102,4.76E-07
0,0.2104,4.76E-07
0,0.2106,4.76E-07
0,0.2108,9.51E-07
0,0.211,0
0,0.2112,0
0,0.2114,0
0,0.2116,4.76E-07
0,0.2118,4.76E-07
0,0.212,0
0,0.2122,4.76E-07
0,0.2124,0
0,0.2126,4.76E-07
0,0.2128,4.76E-07
0,0.213,0
0,0.2132,0
0,0.2134,0
0,0.2136,0
0,0.2138,0
0,0.214,4.76E-07
0,0.2142,4.76E-07
0,0.2144,0
0,0.2146,0
0,0.2148,0
0,0.215,4.76E-07
0,0.2152,4.76E-07
0,0.2154,9.51E-07
0,0.2156,4.76E-07
0,0.2158,0
0,0.216,4.76E-07
0,0.2162,9.51E-07
0,0.2164,9.51E-07
0,0.2166,0
0,0.2168,4.76E-07
0,0.217,4.76E-07
0,0.2172,4.76E-07
0,0.2174,0
0,0.2176,9.51E-07
0,0.2178,1.43E-06
0,0.218,4.76E-07
0,0.2182,9.51E-07
0,0.2184,0
0,0.2186,4.76E-07
0,0.2188,4.76E-07
0,0.219,0
0,0.2192,4.76E-07
0,0.2194,4.76E-07
0,0.2196,4.76E-07
0,0.2198,9.51E-07
0,0.22,9.51E-07
0,0.2202,1.90E-06
0,0.2204,4.76E-07
0,0.2206,4.76E-07
0,0.2208,0
0,0.221,1.90E-06
0,0.2212,9.51E-07
0,0.2214,4.76E-07
0,0.2216,4.76E-07
0,0.2218,9.51E-07
0,0.222,4.76E-07
0,0.2222,4.76E-07
0,0.2224,4.76E-07
0,0.2226,-3.23E-05
0,0.2228,0
0,0.223,4.76E-07
0,0.2232,1.43E-06
0,0.2234,0
0,0.2236,0
0,0.2238,0
0,0.224,0
0,0.2242,4.76E-07
0,0.2244,0
0,0.2246,9.51E-07
0,0.2248,4.76E-07
0,0.225,0
0,0.2252,0
0,0.2254,4.76E-07
0,0.2256,4.76E-07
0,0.2258,-3.33E-05
0,0.226,1.43E-06
0,0.2262,4.76E-07
0,0.2264,0
0,0.2266,0
0,0.2268,4.76E-07
0,0.227,4.76E-07
0,0.2272,9.51E-07
0,0.2274,9.51E-07
0,0.2276,4.76E-07
0,0.2278,4.76E-07
0,0.228,4.76E-07
0,0.2282,9.51E-07
0,0.2284,1.90E-06
0,0.2286,9.51E-07
0,0.2288,0
0,0.229,-3.33E-05
0,0.2292,4.76E-07
0,0.2294,9.51E-07
0,0.2296,9.51E-07
0,0.2298,4.76E-07
0,0.23,9.51E-07
0,0.2302,0
0,0.2304,0
0,0.2306,0
0,0.2308,4.76E-07
0,0.231,4.76E-07
0,0.2312,9.51E-07
0,0.2314,0
0,0.2316,0
0,0.2318,0
0,0.232,1.43E-06
0,0.2322,9.51E-07
0,0.2324,4.76E-07
0,0.2326,4.76E-07
