mass,tof (us),Combined
27.0256,9.5448,1.76E-06
27.0268,9.545,2.15E-06
27.0279,9.5452,1.47E-06
27.0291,9.5454,1.76E-06
27.0303,9.5456,1.27E-06
27.0314,9.5458,2.15E-06
27.0326,9.546,1.96E-06
27.0338,9.5462,1.66E-06
27.0349,9.5464,1.96E-06
27.0361,9.5466,1.47E-06
27.0373,9.5468,2.15E-06
27.0384,9.547,2.84E-06
27.0396,9.5472,1.57E-06
27.0408,9.5474,1.76E-06
27.0419,9.5476,2.25E-06
27.0431,9.5478,2.35E-06
27.0443,9.548,1.47E-06
27.0454,9.5482,2.15E-06
27.0466,9.5484,2.15E-06
27.0478,9.5486,2.25E-06
27.0489,9.5488,3.04E-06
27.0501,9.549,2.25E-06
27.0513,9.5492,2.25E-06
27.0524,9.5494,2.06E-06
27.0536,9.5496,1.37E-06
27.0548,9.5498,1.37E-06
27.0559,9.55,1.37E-06
27.0571,9.5502,9.79E-07
27.0583,9.5504,2.25E-06
27.0594,9.5506,1.47E-06
27.0606,9.5508,1.76E-06
27.0618,9.551,2.64E-06
27.0629,9.5512,2.06E-06
27.0641,9.5514,1.66E-06
27.0653,9.5516,2.06E-06
27.0665,9.5518,2.25E-06
27.0676,9.552,1.66E-06
27.0688,9.5522,2.15E-06
27.07,9.5524,1.37E-06
27.0711,9.5526,1.37E-06
27.0723,9.5528,1.08E-06
27.0735,9.553,1.57E-06
27.0746,9.5532,1.57E-06
27.0758,9.5534,1.86E-06
27.077,9.5536,1.86E-06
27.0781,9.5538,1.86E-06
27.0793,9.554,1.27E-06
27.0805,9.5542,1.96E-06
27.0816,9.5544,1.66E-06
27.0828,9.5546,2.45E-06
27.084,9.5548,1.37E-06
27.0851,9.555,1.08E-06
27.0863,9.5552,1.57E-06
27.0875,9.5554,1.17E-06
27.0886,9.5556,1.57E-06
27.0898,9.5558,1.66E-06
27.091,9.556,1.27E-06
27.0922,9.5562,1.76E-06
27.0933,9.5564,8.81E-07
27.0945,9.5566,9.79E-07
27.0957,9.5568,1.37E-06
27.0968,9.557,1.27E-06
27.098,9.5572,1.57E-06
27.0992,9.5574,1.47E-06
27.1003,9.5576,1.57E-06
27.1015,9.5578,1.57E-06
27.1027,9.558,9.79E-07
27.1038,9.5582,9.79E-07
27.105,9.5584,1.08E-06
27.1062,9.5586,1.37E-06
27.1073,9.5588,1.27E-06
27.1085,9.559,1.96E-06
27.1097,9.5592,9.79E-07
27.1109,9.5594,1.66E-06
27.112,9.5596,1.47E-06
27.1132,9.5598,1.47E-06
27.1144,9.56,8.81E-07
27.1155,9.5602,1.17E-06
27.1167,9.5604,1.47E-06
27.1179,9.5606,1.96E-06
27.119,9.5608,1.47E-06
27.1202,9.561,1.86E-06
27.1214,9.5612,1.47E-06
27.1225,9.5614,1.47E-06
27.1237,9.5616,1.57E-06
27.1249,9.5618,1.76E-06
27.1261,9.562,1.37E-06
27.1272,9.5622,1.27E-06
27.1284,9.5624,1.47E-06
27.1296,9.5626,1.08E-06
27.1307,9.5628,1.27E-06
27.1319,9.563,1.66E-06
27.1331,9.5632,1.17E-06
27.1342,9.5634,1.47E-06
27.1354,9.5636,1.27E-06
27.1366,9.5638,1.57E-06
27.1377,9.564,1.66E-06
27.1389,9.5642,1.37E-06
27.1401,9.5644,1.76E-06
27.1413,9.5646,1.08E-06
27.1424,9.5648,1.66E-06
27.1436,9.565,1.66E-06
27.1448,9.5652,1.17E-06
27.1459,9.5654,1.27E-06
27.1471,9.5656,1.17E-06
27.1483,9.5658,1.27E-06
27.1494,9.566,1.47E-06
27.1506,9.5662,6.85E-07
27.1518,9.5664,1.47E-06
27.153,9.5666,1.66E-06
27.1541,9.5668,1.47E-06
27.1553,9.567,9.79E-07
27.1565,9.5672,1.37E-06
27.1576,9.5674,1.17E-06
27.1588,9.5676,1.76E-06
27.16,9.5678,1.37E-06
27.1611,9.568,1.27E-06
27.1623,9.5682,1.47E-06
27.1635,9.5684,1.37E-06
27.1647,9.5686,1.76E-06
27.1658,9.5688,1.57E-06
27.167,9.569,1.96E-06
27.1682,9.5692,1.17E-06
27.1693,9.5694,1.86E-06
27.1705,9.5696,1.66E-06
27.1717,9.5698,1.17E-06
27.1728,9.57,1.47E-06
27.174,9.5702,1.57E-06
27.1752,9.5704,1.66E-06
27.1764,9.5706,9.79E-07
27.1775,9.5708,1.66E-06
27.1787,9.571,8.81E-07
27.1799,9.5712,1.76E-06
27.181,9.5714,1.66E-06
27.1822,9.5716,2.06E-06
27.1834,9.5718,1.08E-06
27.1846,9.572,1.08E-06
27.1857,9.5722,1.57E-06
27.1869,9.5724,1.37E-06
27.1881,9.5726,1.37E-06
27.1892,9.5728,1.27E-06
27.1904,9.573,1.37E-06
27.1916,9.5732,1.17E-06
27.1927,9.5734,1.57E-06
27.1939,9.5736,1.17E-06
27.1951,9.5738,1.17E-06
27.1963,9.574,1.47E-06
27.1974,9.5742,8.81E-07
27.1986,9.5744,1.57E-06
27.1998,9.5746,1.37E-06
27.2009,9.5748,1.47E-06
27.2021,9.575,2.15E-06
27.2033,9.5752,1.17E-06
27.2045,9.5754,9.79E-07
27.2056,9.5756,1.96E-06
27.2068,9.5758,1.47E-06
27.208,9.576,1.66E-06
27.2091,9.5762,9.79E-07
27.2103,9.5764,1.37E-06
27.2115,9.5766,1.37E-06
27.2127,9.5768,1.76E-06
27.2138,9.577,1.57E-06
27.215,9.5772,1.08E-06
27.2162,9.5774,2.64E-06
27.2173,9.5776,1.37E-06
27.2185,9.5778,1.57E-06
27.2197,9.578,1.57E-06
27.2209,9.5782,1.17E-06
27.222,9.5784,1.37E-06
27.2232,9.5786,1.37E-06
27.2244,9.5788,1.27E-06
27.2255,9.579,1.86E-06
27.2267,9.5792,9.79E-07
27.2279,9.5794,9.79E-07
27.2291,9.5796,1.47E-06
27.2302,9.5798,1.27E-06
27.2314,9.58,1.76E-06
27.2326,9.5802,2.94E-07
27.2337,9.5804,1.66E-06
27.2349,9.5806,2.45E-06
27.2361,9.5808,1.96E-06
27.2373,9.581,2.15E-06
27.2384,9.5812,8.81E-07
27.2396,9.5814,1.86E-06
27.2408,9.5816,2.25E-06
27.2419,9.5818,6.85E-07
27.2431,9.582,1.37E-06
27.2443,9.5822,1.27E-06
27.2455,9.5824,1.57E-06
27.2466,9.5826,1.27E-06
27.2478,9.5828,1.37E-06
27.249,9.583,1.76E-06
27.2501,9.5832,1.17E-06
27.2513,9.5834,7.83E-07
27.2525,9.5836,1.47E-06
27.2537,9.5838,1.47E-06
27.2548,9.584,1.66E-06
27.256,9.5842,1.47E-06
27.2572,9.5844,1.57E-06
27.2583,9.5846,1.37E-06
27.2595,9.5848,1.66E-06
27.2607,9.585,1.47E-06
27.2619,9.5852,1.37E-06
27.263,9.5854,2.25E-06
27.2642,9.5856,1.27E-06
27.2654,9.5858,1.86E-06
27.2666,9.586,2.45E-06
27.2677,9.5862,1.66E-06
27.2689,9.5864,1.08E-06
27.2701,9.5866,1.37E-06
27.2712,9.5868,1.76E-06
27.2724,9.587,1.17E-06
27.2736,9.5872,1.96E-06
27.2748,9.5874,1.27E-06
27.2759,9.5876,1.27E-06
27.2771,9.5878,1.27E-06
27.2783,9.588,1.27E-06
27.2794,9.5882,1.76E-06
27.2806,9.5884,1.66E-06
27.2818,9.5886,1.08E-06
27.283,9.5888,1.57E-06
27.2841,9.589,7.83E-07
27.2853,9.5892,1.37E-06
27.2865,9.5894,1.76E-06
27.2877,9.5896,9.79E-07
27.2888,9.5898,1.17E-06
27.29,9.59,1.57E-06
27.2912,9.5902,1.17E-06
27.2923,9.5904,1.08E-06
27.2935,9.5906,1.66E-06
27.2947,9.5908,1.17E-06
27.2959,9.591,1.86E-06
27.297,9.5912,1.08E-06
27.2982,9.5914,6.85E-07
27.2994,9.5916,1.37E-06
27.3006,9.5918,1.47E-06
27.3017,9.592,9.79E-07
27.3029,9.5922,1.17E-06
27.3041,9.5924,1.47E-06
27.3053,9.5926,1.17E-06
27.3064,9.5928,1.27E-06
27.3076,9.593,1.57E-06
27.3088,9.5932,1.57E-06
27.3099,9.5934,9.79E-07
27.3111,9.5936,1.37E-06
27.3123,9.5938,1.37E-06
27.3135,9.594,1.17E-06
27.3146,9.5942,1.66E-06
27.3158,9.5944,1.66E-06
27.317,9.5946,1.17E-06
27.3182,9.5948,8.81E-07
27.3193,9.595,8.81E-07
27.3205,9.5952,1.76E-06
27.3217,9.5954,1.47E-06
27.3229,9.5956,1.37E-06
27.324,9.5958,1.27E-06
27.3252,9.596,1.08E-06
27.3264,9.5962,1.08E-06
27.3275,9.5964,1.47E-06
27.3287,9.5966,1.47E-06
27.3299,9.5968,1.57E-06
27.3311,9.597,1.37E-06
27.3322,9.5972,7.83E-07
27.3334,9.5974,1.17E-06
27.3346,9.5976,1.17E-06
27.3358,9.5978,1.76E-06
27.3369,9.598,1.17E-06
27.3381,9.5982,7.83E-07
27.3393,9.5984,1.76E-06
27.3405,9.5986,1.27E-06
27.3416,9.5988,1.57E-06
27.3428,9.599,1.27E-06
27.344,9.5992,1.47E-06
27.3452,9.5994,8.81E-07
27.3463,9.5996,9.79E-07
27.3475,9.5998,1.57E-06
27.3487,9.6,1.76E-06
27.3499,9.6002,1.86E-06
27.351,9.6004,1.57E-06
27.3522,9.6006,1.27E-06
27.3534,9.6008,7.83E-07
27.3545,9.601,1.27E-06
27.3557,9.6012,1.27E-06
27.3569,9.6014,1.37E-06
27.3581,9.6016,1.08E-06
27.3592,9.6018,9.79E-07
27.3604,9.602,1.66E-06
27.3616,9.6022,1.17E-06
27.3628,9.6024,1.57E-06
27.3639,9.6026,1.27E-06
27.3651,9.6028,1.17E-06
27.3663,9.603,1.17E-06
27.3675,9.6032,8.81E-07
27.3686,9.6034,1.76E-06
27.3698,9.6036,1.17E-06
27.371,9.6038,2.15E-06
27.3722,9.604,1.37E-06
27.3733,9.6042,1.17E-06
27.3745,9.6044,1.57E-06
27.3757,9.6046,9.79E-07
27.3769,9.6048,1.76E-06
27.378,9.605,6.85E-07
27.3792,9.6052,7.83E-07
27.3804,9.6054,2.55E-06
27.3816,9.6056,2.06E-06
27.3827,9.6058,1.37E-06
27.3839,9.606,5.87E-07
27.3851,9.6062,1.37E-06
27.3863,9.6064,1.37E-06
27.3874,9.6066,1.86E-06
27.3886,9.6068,7.83E-07
27.3898,9.607,1.47E-06
27.391,9.6072,1.17E-06
27.3921,9.6074,9.79E-07
27.3933,9.6076,1.37E-06
27.3945,9.6078,2.06E-06
27.3957,9.608,9.79E-07
27.3968,9.6082,1.27E-06
27.398,9.6084,1.37E-06
27.3992,9.6086,1.17E-06
27.4004,9.6088,1.47E-06
27.4015,9.609,1.37E-06
27.4027,9.6092,1.57E-06
27.4039,9.6094,1.96E-06
27.4051,9.6096,1.57E-06
27.4062,9.6098,9.79E-07
27.4074,9.61,1.37E-06
27.4086,9.6102,1.27E-06
27.4098,9.6104,1.27E-06
27.4109,9.6106,1.47E-06
27.4121,9.6108,9.79E-07
27.4133,9.611,1.66E-06
27.4145,9.6112,1.57E-06
27.4156,9.6114,8.81E-07
27.4168,9.6116,1.57E-06
27.418,9.6118,8.81E-07
27.4192,9.612,1.08E-06
27.4203,9.6122,1.37E-06
27.4215,9.6124,1.17E-06
27.4227,9.6126,1.47E-06
27.4239,9.6128,1.76E-06
27.425,9.613,8.81E-07
27.4262,9.6132,1.66E-06
27.4274,9.6134,1.27E-06
27.4286,9.6136,1.76E-06
27.4297,9.6138,1.47E-06
27.4309,9.614,1.86E-06
27.4321,9.6142,1.08E-06
27.4333,9.6144,1.17E-06
27.4345,9.6146,1.57E-06
27.4356,9.6148,1.86E-06
27.4368,9.615,1.37E-06
27.438,9.6152,8.81E-07
27.4392,9.6154,1.37E-06
27.4403,9.6156,1.57E-06
27.4415,9.6158,1.37E-06
27.4427,9.616,2.06E-06
27.4439,9.6162,8.81E-07
27.445,9.6164,1.17E-06
27.4462,9.6166,1.17E-06
27.4474,9.6168,1.17E-06
27.4486,9.617,1.57E-06
27.4497,9.6172,1.17E-06
27.4509,9.6174,7.83E-07
27.4521,9.6176,1.57E-06
27.4533,9.6178,1.17E-06
27.4544,9.618,1.08E-06
27.4556,9.6182,1.76E-06
27.4568,9.6184,1.37E-06
27.458,9.6186,9.79E-07
27.4592,9.6188,1.17E-06
27.4603,9.619,1.47E-06
27.4615,9.6192,1.47E-06
27.4627,9.6194,1.17E-06
27.4639,9.6196,1.37E-06
27.465,9.6198,2.25E-06
27.4662,9.62,1.66E-06
27.4674,9.6202,8.81E-07
27.4686,9.6204,1.47E-06
27.4697,9.6206,2.25E-06
27.4709,9.6208,9.79E-07
27.4721,9.621,1.57E-06
27.4733,9.6212,1.47E-06
27.4744,9.6214,1.47E-06
27.4756,9.6216,1.96E-06
27.4768,9.6218,1.17E-06
27.478,9.622,1.27E-06
27.4792,9.6222,1.27E-06
27.4803,9.6224,1.57E-06
27.4815,9.6226,8.81E-07
27.4827,9.6228,1.86E-06
27.4839,9.623,1.57E-06
27.485,9.6232,1.37E-06
27.4862,9.6234,1.57E-06
27.4874,9.6236,9.79E-07
27.4886,9.6238,1.17E-06
27.4897,9.624,1.47E-06
27.4909,9.6242,1.47E-06
27.4921,9.6244,1.17E-06
27.4933,9.6246,1.47E-06
27.4945,9.6248,1.27E-06
27.4956,9.625,8.81E-07
27.4968,9.6252,1.47E-06
27.498,9.6254,1.27E-06
27.4992,9.6256,1.76E-06
27.5003,9.6258,1.47E-06
27.5015,9.626,1.47E-06
27.5027,9.6262,8.81E-07
27.5039,9.6264,5.87E-07
27.5051,9.6266,1.96E-06
27.5062,9.6268,2.25E-06
27.5074,9.627,1.37E-06
27.5086,9.6272,1.66E-06
27.5098,9.6274,1.86E-06
27.5109,9.6276,1.47E-06
27.5121,9.6278,1.57E-06
27.5133,9.628,1.66E-06
27.5145,9.6282,2.06E-06
27.5157,9.6284,1.27E-06
27.5168,9.6286,9.79E-07
27.518,9.6288,1.17E-06
27.5192,9.629,1.47E-06
27.5204,9.6292,9.79E-07
27.5215,9.6294,8.81E-07
27.5227,9.6296,1.47E-06
27.5239,9.6298,1.08E-06
27.5251,9.63,1.08E-06
27.5263,9.6302,8.81E-07
27.5274,9.6304,6.85E-07
27.5286,9.6306,1.27E-06
27.5298,9.6308,1.57E-06
27.531,9.631,1.27E-06
27.5321,9.6312,1.47E-06
27.5333,9.6314,1.47E-06
27.5345,9.6316,1.76E-06
27.5357,9.6318,1.17E-06
27.5369,9.632,2.06E-06
27.538,9.6322,1.08E-06
27.5392,9.6324,1.17E-06
27.5404,9.6326,1.37E-06
27.5416,9.6328,1.08E-06
27.5427,9.633,1.08E-06
27.5439,9.6332,1.47E-06
27.5451,9.6334,1.27E-06
27.5463,9.6336,1.17E-06
27.5475,9.6338,1.47E-06
27.5486,9.634,1.47E-06
27.5498,9.6342,1.27E-06
27.551,9.6344,1.27E-06
27.5522,9.6346,1.08E-06
27.5534,9.6348,1.08E-06
27.5545,9.635,1.47E-06
27.5557,9.6352,8.81E-07
27.5569,9.6354,6.85E-07
27.5581,9.6356,1.37E-06
27.5592,9.6358,1.96E-06
27.5604,9.636,1.08E-06
27.5616,9.6362,1.17E-06
27.5628,9.6364,1.86E-06
27.564,9.6366,1.17E-06
27.5651,9.6368,7.83E-07
27.5663,9.637,9.79E-07
27.5675,9.6372,1.66E-06
27.5687,9.6374,1.08E-06
27.5699,9.6376,1.37E-06
27.571,9.6378,1.27E-06
27.5722,9.638,1.76E-06
27.5734,9.6382,5.87E-07
27.5746,9.6384,1.08E-06
27.5757,9.6386,1.76E-06
27.5769,9.6388,8.81E-07
27.5781,9.639,8.81E-07
27.5793,9.6392,1.17E-06
27.5805,9.6394,1.37E-06
27.5816,9.6396,1.17E-06
27.5828,9.6398,4.90E-07
27.584,9.64,1.47E-06
27.5852,9.6402,1.47E-06
27.5864,9.6404,1.47E-06
27.5875,9.6406,9.79E-07
27.5887,9.6408,1.27E-06
27.5899,9.641,1.66E-06
27.5911,9.6412,1.96E-06
27.5923,9.6414,6.85E-07
27.5934,9.6416,1.57E-06
27.5946,9.6418,1.47E-06
27.5958,9.642,1.17E-06
27.597,9.6422,9.79E-07
27.5982,9.6424,1.17E-06
27.5993,9.6426,1.08E-06
27.6005,9.6428,1.57E-06
27.6017,9.643,1.17E-06
27.6029,9.6432,1.47E-06
27.604,9.6434,1.57E-06
27.6052,9.6436,1.76E-06
27.6064,9.6438,8.81E-07
27.6076,9.644,1.47E-06
27.6088,9.6442,8.81E-07
27.6099,9.6444,1.08E-06
27.6111,9.6446,1.17E-06
27.6123,9.6448,1.37E-06
27.6135,9.645,1.66E-06
27.6147,9.6452,1.08E-06
27.6158,9.6454,1.66E-06
27.617,9.6456,1.37E-06
27.6182,9.6458,1.57E-06
27.6194,9.646,1.08E-06
27.6206,9.6462,1.37E-06
27.6217,9.6464,1.86E-06
27.6229,9.6466,1.17E-06
27.6241,9.6468,1.86E-06
27.6253,9.647,6.85E-07
27.6265,9.6472,1.76E-06
27.6276,9.6474,1.66E-06
27.6288,9.6476,1.08E-06
27.63,9.6478,1.17E-06
27.6312,9.648,1.17E-06
27.6324,9.6482,1.57E-06
27.6335,9.6484,1.37E-06
27.6347,9.6486,2.15E-06
27.6359,9.6488,1.27E-06
27.6371,9.649,1.17E-06
27.6383,9.6492,1.76E-06
27.6394,9.6494,1.37E-06
27.6406,9.6496,9.79E-07
27.6418,9.6498,1.47E-06
27.643,9.65,9.79E-07
27.6442,9.6502,1.08E-06
27.6453,9.6504,1.08E-06
27.6465,9.6506,1.17E-06
27.6477,9.6508,1.08E-06
27.6489,9.651,1.47E-06
27.6501,9.6512,1.47E-06
27.6513,9.6514,1.86E-06
27.6524,9.6516,1.47E-06
27.6536,9.6518,1.47E-06
27.6548,9.652,1.17E-06
27.656,9.6522,1.27E-06
27.6572,9.6524,1.27E-06
27.6583,9.6526,1.08E-06
27.6595,9.6528,1.08E-06
27.6607,9.653,9.79E-07
27.6619,9.6532,8.81E-07
27.6631,9.6534,1.27E-06
27.6642,9.6536,1.57E-06
27.6654,9.6538,1.57E-06
27.6666,9.654,1.47E-06
27.6678,9.6542,1.37E-06
27.669,9.6544,9.79E-07
27.6701,9.6546,1.76E-06
27.6713,9.6548,1.66E-06
27.6725,9.655,1.08E-06
27.6737,9.6552,1.37E-06
27.6749,9.6554,1.08E-06
27.676,9.6556,1.17E-06
27.6772,9.6558,9.79E-07
27.6784,9.656,1.08E-06
27.6796,9.6562,4.90E-07
27.6808,9.6564,1.76E-06
27.682,9.6566,1.47E-06
27.6831,9.6568,1.76E-06
27.6843,9.657,1.86E-06
27.6855,9.6572,1.57E-06
27.6867,9.6574,1.57E-06
27.6879,9.6576,1.57E-06
27.689,9.6578,1.17E-06
27.6902,9.658,1.08E-06
27.6914,9.6582,1.37E-06
27.6926,9.6584,1.17E-06
27.6938,9.6586,1.47E-06
27.6949,9.6588,1.37E-06
27.6961,9.659,1.57E-06
27.6973,9.6592,9.79E-07
27.6985,9.6594,1.47E-06
27.6997,9.6596,1.08E-06
27.7009,9.6598,9.79E-07
27.702,9.66,9.79E-07
27.7032,9.6602,8.81E-07
27.7044,9.6604,1.76E-06
27.7056,9.6606,9.79E-07
27.7068,9.6608,1.17E-06
27.7079,9.661,1.17E-06
27.7091,9.6612,1.08E-06
27.7103,9.6614,6.85E-07
27.7115,9.6616,1.76E-06
27.7127,9.6618,1.27E-06
27.7139,9.662,1.57E-06
27.715,9.6622,1.27E-06
27.7162,9.6624,8.81E-07
27.7174,9.6626,1.17E-06
27.7186,9.6628,1.76E-06
27.7198,9.663,1.86E-06
27.7209,9.6632,1.47E-06
27.7221,9.6634,1.08E-06
27.7233,9.6636,1.17E-06
27.7245,9.6638,1.66E-06
27.7257,9.664,1.76E-06
27.7269,9.6642,1.76E-06
27.728,9.6644,1.66E-06
27.7292,9.6646,1.57E-06
27.7304,9.6648,1.27E-06
27.7316,9.665,1.47E-06
27.7328,9.6652,1.17E-06
27.734,9.6654,1.86E-06
27.7351,9.6656,9.79E-07
27.7363,9.6658,1.76E-06
27.7375,9.666,1.66E-06
27.7387,9.6662,1.66E-06
27.7399,9.6664,1.76E-06
27.741,9.6666,2.35E-06
27.7422,9.6668,1.27E-06
27.7434,9.667,1.66E-06
27.7446,9.6672,1.17E-06
27.7458,9.6674,1.08E-06
27.747,9.6676,1.57E-06
27.7481,9.6678,1.47E-06
27.7493,9.668,1.66E-06
27.7505,9.6682,9.79E-07
27.7517,9.6684,8.81E-07
27.7529,9.6686,2.25E-06
27.7541,9.6688,1.86E-06
27.7552,9.669,9.79E-07
27.7564,9.6692,1.17E-06
27.7576,9.6694,1.27E-06
27.7588,9.6696,1.47E-06
27.76,9.6698,1.27E-06
27.7612,9.67,1.47E-06
27.7623,9.6702,1.76E-06
27.7635,9.6704,1.76E-06
27.7647,9.6706,8.81E-07
27.7659,9.6708,5.87E-07
27.7671,9.671,1.37E-06
27.7683,9.6712,9.79E-07
27.7694,9.6714,1.57E-06
27.7706,9.6716,8.81E-07
27.7718,9.6718,9.79E-07
27.773,9.672,1.47E-06
27.7742,9.6722,1.76E-06
27.7753,9.6724,1.08E-06
27.7765,9.6726,1.08E-06
27.7777,9.6728,1.37E-06
27.7789,9.673,1.76E-06
27.7801,9.6732,1.47E-06
27.7813,9.6734,1.47E-06
27.7824,9.6736,1.47E-06
27.7836,9.6738,1.66E-06
27.7848,9.674,1.47E-06
27.786,9.6742,1.86E-06
27.7872,9.6744,1.47E-06
27.7884,9.6746,1.76E-06
27.7896,9.6748,1.47E-06
27.7907,9.675,1.08E-06
27.7919,9.6752,7.83E-07
27.7931,9.6754,1.17E-06
27.7943,9.6756,1.08E-06
27.7955,9.6758,1.47E-06
27.7967,9.676,1.08E-06
27.7978,9.6762,9.79E-07
27.799,9.6764,1.37E-06
27.8002,9.6766,9.79E-07
27.8014,9.6768,1.17E-06
27.8026,9.677,1.08E-06
27.8038,9.6772,1.37E-06
27.8049,9.6774,1.27E-06
27.8061,9.6776,1.47E-06
27.8073,9.6778,1.37E-06
27.8085,9.678,9.79E-07
27.8097,9.6782,1.57E-06
27.8109,9.6784,1.37E-06
27.812,9.6786,8.81E-07
27.8132,9.6788,1.27E-06
27.8144,9.679,1.17E-06
27.8156,9.6792,8.81E-07
27.8168,9.6794,9.79E-07
27.818,9.6796,1.17E-06
27.8191,9.6798,1.57E-06
27.8203,9.68,1.37E-06
27.8215,9.6802,1.27E-06
27.8227,9.6804,1.47E-06
27.8239,9.6806,1.27E-06
27.8251,9.6808,1.86E-06
27.8263,9.681,5.87E-07
27.8274,9.6812,7.83E-07
27.8286,9.6814,1.17E-06
27.8298,9.6816,1.27E-06
27.831,9.6818,1.47E-06
27.8322,9.682,1.27E-06
27.8334,9.6822,1.66E-06
27.8345,9.6824,1.57E-06
27.8357,9.6826,1.37E-06
27.8369,9.6828,1.37E-06
27.8381,9.683,1.66E-06
27.8393,9.6832,1.66E-06
27.8405,9.6834,1.17E-06
27.8416,9.6836,1.57E-06
27.8428,9.6838,9.79E-07
27.844,9.684,7.83E-07
27.8452,9.6842,1.27E-06
27.8464,9.6844,1.37E-06
27.8476,9.6846,1.37E-06
27.8488,9.6848,7.83E-07
27.8499,9.685,1.27E-06
27.8511,9.6852,1.17E-06
27.8523,9.6854,4.90E-07
27.8535,9.6856,1.08E-06
27.8547,9.6858,1.37E-06
27.8559,9.686,1.37E-06
27.8571,9.6862,1.66E-06
27.8582,9.6864,1.37E-06
27.8594,9.6866,2.15E-06
27.8606,9.6868,1.37E-06
27.8618,9.687,1.17E-06
27.863,9.6872,1.17E-06
27.8642,9.6874,1.27E-06
27.8653,9.6876,7.83E-07
27.8665,9.6878,6.85E-07
27.8677,9.688,8.81E-07
27.8689,9.6882,1.66E-06
27.8701,9.6884,8.81E-07
27.8713,9.6886,1.17E-06
27.8725,9.6888,1.47E-06
27.8736,9.689,7.83E-07
27.8748,9.6892,6.85E-07
27.876,9.6894,1.27E-06
27.8772,9.6896,1.17E-06
27.8784,9.6898,1.86E-06
27.8796,9.69,1.27E-06
27.8808,9.6902,7.83E-07
27.8819,9.6904,2.35E-06
27.8831,9.6906,1.37E-06
27.8843,9.6908,1.17E-06
27.8855,9.691,6.85E-07
27.8867,9.6912,1.37E-06
27.8879,9.6914,8.81E-07
27.8891,9.6916,5.87E-07
27.8902,9.6918,1.76E-06
27.8914,9.692,1.47E-06
27.8926,9.6922,1.27E-06
27.8938,9.6924,1.57E-06
27.895,9.6926,1.57E-06
27.8962,9.6928,1.57E-06
27.8974,9.693,1.17E-06
27.8985,9.6932,9.79E-07
27.8997,9.6934,8.81E-07
27.9009,9.6936,1.47E-06
27.9021,9.6938,1.27E-06
27.9033,9.694,4.90E-07
27.9045,9.6942,1.47E-06
27.9057,9.6944,1.76E-06
27.9068,9.6946,1.27E-06
27.908,9.6948,1.86E-06
27.9092,9.695,1.08E-06
27.9104,9.6952,1.27E-06
27.9116,9.6954,1.47E-06
27.9128,9.6956,8.81E-07
27.914,9.6958,8.81E-07
27.9151,9.696,1.37E-06
27.9163,9.6962,1.37E-06
27.9175,9.6964,1.57E-06
27.9187,9.6966,1.96E-06
27.9199,9.6968,1.47E-06
27.9211,9.697,1.37E-06
27.9223,9.6972,9.79E-07
27.9234,9.6974,1.57E-06
27.9246,9.6976,1.27E-06
27.9258,9.6978,1.57E-06
27.927,9.698,8.81E-07
27.9282,9.6982,1.57E-06
27.9294,9.6984,1.17E-06
27.9306,9.6986,1.37E-06
27.9318,9.6988,1.27E-06
27.9329,9.699,1.37E-06
27.9341,9.6992,1.37E-06
27.9353,9.6994,1.17E-06
27.9365,9.6996,2.06E-06
27.9377,9.6998,6.85E-07
27.9389,9.7,1.76E-06
27.9401,9.7002,1.86E-06
27.9412,9.7004,1.76E-06
27.9424,9.7006,1.47E-06
27.9436,9.7008,1.37E-06
27.9448,9.701,1.37E-06
27.946,9.7012,1.27E-06
27.9472,9.7014,1.27E-06
27.9484,9.7016,1.76E-06
27.9496,9.7018,8.81E-07
27.9507,9.702,6.85E-07
27.9519,9.7022,1.86E-06
27.9531,9.7024,9.79E-07
27.9543,9.7026,1.37E-06
27.9555,9.7028,1.66E-06
27.9567,9.703,1.37E-06
27.9579,9.7032,1.08E-06
27.9591,9.7034,1.66E-06
27.9602,9.7036,1.47E-06
27.9614,9.7038,1.37E-06
27.9626,9.704,1.57E-06
27.9638,9.7042,6.85E-07
27.965,9.7044,1.37E-06
27.9662,9.7046,1.47E-06
27.9674,9.7048,1.37E-06
27.9685,9.705,1.57E-06
27.9697,9.7052,9.79E-07
27.9709,9.7054,1.27E-06
27.9721,9.7056,1.08E-06
27.9733,9.7058,1.86E-06
27.9745,9.706,2.06E-06
27.9757,9.7062,2.06E-06
27.9769,9.7064,1.76E-06
27.978,9.7066,2.06E-06
27.9792,9.7068,2.15E-06
27.9804,9.707,1.17E-06
27.9816,9.7072,1.66E-06
27.9828,9.7074,2.84E-06
27.984,9.7076,2.64E-06
27.9852,9.7078,2.06E-06
27.9864,9.708,3.52E-06
27.9875,9.7082,4.80E-06
27.9887,9.7084,5.78E-06
27.9899,9.7086,6.17E-06
27.9911,9.7088,7.44E-06
27.9923,9.709,9.60E-06
27.9935,9.7092,9.69E-06
27.9947,9.7094,1.18E-05
27.9959,9.7096,1.52E-05
27.9971,9.7098,1.37E-05
27.9982,9.71,2.04E-05
27.9994,9.7102,2.32E-05
28.0006,9.7104,2.15E-05
28.0018,9.7106,2.14E-05
28.003,9.7108,1.67E-05
28.0042,9.711,1.73E-05
28.0054,9.7112,1.71E-05
28.0066,9.7114,1.64E-05
28.0077,9.7116,1.72E-05
28.0089,9.7118,1.51E-05
28.0101,9.712,1.58E-05
